55.70395603932882, 37.52866959855013
55.672900007728764, 37.48461898320334
55.765995934206344, 37.68498894087979
55.857337513008275, 37.69144899855613
55.76147910818829, 37.6332751985523
55.73022602139572, 37.566770766251
55.78974959660722, 37.595019098553415
55.710913191270585, 37.59419904087757
55.73236968297646, 37.5763909408785
55.65026259043382, 37.664309798547976
55.65053431459914, 37.50195221203892
55.73878256045934, 37.59493786971507
55.810915723784504, 37.500064998554215
55.776972763526885, 37.59543049855298
55.66513206033447, 37.47942327156689
55.782148163531645, 37.570874269716754
55.78920925405367, 37.60205626971709
55.74613388345429, 37.65610989855175
55.71321248585112, 37.81613054087778
55.778748931248046, 37.59653234088032
55.83766881363978, 37.533133369718904
55.800966347508904, 37.52666312739033
55.692221845678525, 37.55496766971328
55.669974709595685, 37.480299898548765
55.78137086331978, 37.71131075622584
55.730314455424555, 37.816511456223864
55.98302369870326, 37.209305498560994
55.8354115680683, 37.63518165622796
55.755478536645654, 37.70874289855208
55.806952642411076, 37.49658989855415
55.833641194385535, 37.64361229855517
55.763171307271776, 37.67551834273438
55.84317706392392, 37.50644279855559
55.64949127638127, 37.51259744087527
55.76284475248285, 37.663906640879574
55.71793613176247, 37.59760598320513
55.730458001180445, 37.64283854087835
55.748926307053004, 37.52377291389737
55.73638940072316, 37.6322329408786
55.75616934835405, 37.60391599855211
55.64721957002282, 37.49042646971152
55.763458034795036, 37.66177544087976
55.73599137952734, 37.663642898551366
55.80176622590765, 37.530108669717514
55.784168595899246, 37.48234269855322
55.425602389717106, 37.76885579853927
55.67681870271812, 37.65078108320354
55.80745592458738, 37.49857119855411
55.653724172783114, 37.51834779854813
